"Student.ID","Gender","First.Generation.Indicator","Term.Code","Term.UG.Crs.GPA","Cum.UG.Crs.GPA"
8240060,"Female","Not First Generation College Stdnt",202420,4,3.98
8240157,"Female","Not First Generation College Stdnt",202110,4,4
8240157,"Female","Not First Generation College Stdnt",202120,4,4
8240157,"Female","Not First Generation College Stdnt",202210,4,4
8240157,"Female","Not First Generation College Stdnt",202220,4,4
8240157,"Female","Not First Generation College Stdnt",202310,4,4
8240157,"Female","Not First Generation College Stdnt",202320,4,4
8240157,"Female","Not First Generation College Stdnt",202410,4,4
8240157,"Female","Not First Generation College Stdnt",202420,4,4
8242006,"Female","First Generation College Stdnt",202110,2.99,2.99
8242006,"Female","First Generation College Stdnt",202120,3.25,3.1
8242006,"Female","First Generation College Stdnt",202210,2.47,2.9
8242006,"Female","First Generation College Stdnt",202220,3.06,2.94
8242006,"Female","First Generation College Stdnt",202310,3.08,2.97
8242006,"Female","First Generation College Stdnt",202320,3.42,3.04
8242006,"Female","First Generation College Stdnt",202410,3.74,3.14
8242006,"Female","First Generation College Stdnt",202420,4,3.25
8242443,"Male","Not First Generation College Stdnt",202110,3.89,3.89
8242443,"Male","Not First Generation College Stdnt",202120,3.08,3.51
8242443,"Male","Not First Generation College Stdnt",202210,3.59,3.56
8242443,"Male","Not First Generation College Stdnt",202220,3.62,3.58
8242443,"Male","Not First Generation College Stdnt",202310,2.6,3.4
8242443,"Male","Not First Generation College Stdnt",202320,2.35,3.27
8242443,"Male","Not First Generation College Stdnt",202410,3.23,3.26
8242443,"Male","Not First Generation College Stdnt",202420,3.37,3.27
8243519,"Male","Not First Generation College Stdnt",202110,3.86,3.86
8243519,"Male","Not First Generation College Stdnt",202120,4,3.95
8243519,"Male","Not First Generation College Stdnt",202210,3.75,3.87
8243519,"Male","Not First Generation College Stdnt",202220,4,3.9
8243519,"Male","Not First Generation College Stdnt",202310,3.62,3.83
8243519,"Male","Not First Generation College Stdnt",202320,3.4,3.75
8243519,"Male","Not First Generation College Stdnt",202410,3.59,3.72
8243519,"Male","Not First Generation College Stdnt",202420,3.66,3.71
8243906,"Male","Not First Generation College Stdnt",202110,3.94,3.94
8243906,"Male","Not First Generation College Stdnt",202120,3.66,3.8
8243906,"Male","Not First Generation College Stdnt",202210,3.49,3.69
8243906,"Male","Not First Generation College Stdnt",202220,2.92,3.5
8243906,"Male","Not First Generation College Stdnt",202310,2.71,3.32
8243906,"Male","Not First Generation College Stdnt",202320,2.82,3.26
8243906,"Male","Not First Generation College Stdnt",202410,3.7,3.32
8243906,"Male","Not First Generation College Stdnt",202420,3.22,3.31
8245801,"Male","Not First Generation College Stdnt",202110,3.9,3.9
8245801,"Male","Not First Generation College Stdnt",202120,4,3.95
8245801,"Male","Not First Generation College Stdnt",202210,4,3.97
8245801,"Male","Not First Generation College Stdnt",202220,3.76,3.92
8245801,"Male","Not First Generation College Stdnt",202310,4,3.94
8245801,"Male","Not First Generation College Stdnt",202320,3.4,3.86
8245801,"Male","Not First Generation College Stdnt",202410,3.07,3.76
8246688,"Male","Not First Generation College Stdnt",202110,3.7,3.7
8246688,"Male","Not First Generation College Stdnt",202120,3.91,3.8
8246688,"Male","Not First Generation College Stdnt",202210,3.33,3.62
8246688,"Male","Not First Generation College Stdnt",202220,3.68,3.65
8246688,"Male","Not First Generation College Stdnt",202310,3.66,3.67
8246688,"Male","Not First Generation College Stdnt",202320,3.72,3.67
8246688,"Male","Not First Generation College Stdnt",202410,3.58,3.66
8246688,"Male","Not First Generation College Stdnt",202420,3.79,3.68
8246861,"Male","Not First Generation College Stdnt",202110,3.87,3.87
8246861,"Male","Not First Generation College Stdnt",202120,3.93,3.9
8246861,"Male","Not First Generation College Stdnt",202210,3.6,3.79
8246861,"Male","Not First Generation College Stdnt",202220,3.75,3.78
8246861,"Male","Not First Generation College Stdnt",202310,3.07,3.65
8246861,"Male","Not First Generation College Stdnt",202320,3.54,3.63
8246861,"Male","Not First Generation College Stdnt",202410,3.32,3.59
8246861,"Male","Not First Generation College Stdnt",202420,3.75,3.6
8246891,"Male","Not First Generation College Stdnt",202110,3.33,3.33
8246891,"Male","Not First Generation College Stdnt",202120,3.4,3.36
8246891,"Male","Not First Generation College Stdnt",202210,3.38,3.37
8246891,"Male","Not First Generation College Stdnt",202220,3.6,3.42
8246891,"Male","Not First Generation College Stdnt",202310,3.57,3.45
8246891,"Male","Not First Generation College Stdnt",202320,3.57,3.48
8246891,"Male","Not First Generation College Stdnt",202410,3.8,3.53
8246891,"Male","Not First Generation College Stdnt",202420,3.5,3.52
8249408,"Male","Not First Generation College Stdnt",202110,3.8,3.8
8249408,"Male","Not First Generation College Stdnt",202120,3.38,3.56
8249408,"Male","Not First Generation College Stdnt",202210,3.52,3.54
8249408,"Male","Not First Generation College Stdnt",202220,3.4,3.5
8249408,"Male","Not First Generation College Stdnt",202310,3.73,3.56
8249408,"Male","Not First Generation College Stdnt",202320,NA,3.56
8249408,"Male","Not First Generation College Stdnt",202410,3.18,3.49
8249408,"Male","Not First Generation College Stdnt",202420,3.82,3.55
8250961,"Male","Not First Generation College Stdnt",202110,3.81,3.68
8250961,"Male","Not First Generation College Stdnt",202120,3.75,3.71
8250961,"Male","Not First Generation College Stdnt",202210,4,3.8
8250961,"Male","Not First Generation College Stdnt",202220,3.81,3.8
8250961,"Male","Not First Generation College Stdnt",202310,3.34,3.71
8250961,"Male","Not First Generation College Stdnt",202320,3.66,3.7
8250961,"Male","Not First Generation College Stdnt",202410,3.6,3.69
8250961,"Male","Not First Generation College Stdnt",202420,3.9,3.7
8251247,"Female","Not First Generation College Stdnt",202110,3.88,3.88
8251247,"Female","Not First Generation College Stdnt",202120,4,3.94
8251247,"Female","Not First Generation College Stdnt",202210,3.96,3.94
8251247,"Female","Not First Generation College Stdnt",202220,3.94,3.94
8251247,"Female","Not First Generation College Stdnt",202310,4,3.96
8251247,"Female","Not First Generation College Stdnt",202320,4,3.96
8251247,"Female","Not First Generation College Stdnt",202410,4,3.97
8251247,"Female","Not First Generation College Stdnt",202420,3.93,3.93
8260919,"Female","Not First Generation College Stdnt",202110,3.82,3.82
8260919,"Female","Not First Generation College Stdnt",202120,3.94,3.89
8260919,"Female","Not First Generation College Stdnt",202210,3.56,3.7
8260919,"Female","Not First Generation College Stdnt",202220,3.46,3.64
8260919,"Female","Not First Generation College Stdnt",202310,3.48,3.64
8260919,"Female","Not First Generation College Stdnt",202320,3.86,3.67
8260919,"Female","Not First Generation College Stdnt",202410,3.86,3.7
8260919,"Female","Not First Generation College Stdnt",202420,3.86,3.72
8262583,"Female","Not First Generation College Stdnt",202020,3.7,3.7
8262583,"Female","Not First Generation College Stdnt",202110,4,3.85
8262583,"Female","Not First Generation College Stdnt",202120,4,3.9
8262583,"Female","Not First Generation College Stdnt",202210,4,3.95
8262583,"Female","Not First Generation College Stdnt",202220,3.77,3.9
8262583,"Female","Not First Generation College Stdnt",202310,3.8,3.87
8262583,"Female","Not First Generation College Stdnt",202320,3.93,3.89
8262583,"Female","Not First Generation College Stdnt",202410,3.81,3.88
8262583,"Female","Not First Generation College Stdnt",202420,3.81,3.86
8262583,"Female","Not First Generation College Stdnt",202510,NA,3.86
8265341,"Male","Not First Generation College Stdnt",202010,2.7,2.7
8265341,"Male","Not First Generation College Stdnt",202020,2.73,2.71
8265341,"Male","Not First Generation College Stdnt",202110,2.92,2.77
8265341,"Male","Not First Generation College Stdnt",202120,2.74,2.76
8265341,"Male","Not First Generation College Stdnt",202210,2.62,2.73
8265341,"Male","Not First Generation College Stdnt",202220,1.85,2.58
8265341,"Male","Not First Generation College Stdnt",202310,2.74,2.59
8265341,"Male","Not First Generation College Stdnt",202320,2.8,2.61
8269664,"Female","Not First Generation College Stdnt",202010,3.49,3.49
8269664,"Female","Not First Generation College Stdnt",202020,3.76,3.62
8269664,"Female","Not First Generation College Stdnt",202110,3.75,3.66
8269664,"Female","Not First Generation College Stdnt",202120,3.94,3.74
8269664,"Female","Not First Generation College Stdnt",202210,3.24,3.62
8269664,"Female","Not First Generation College Stdnt",202220,3.21,3.53
8269664,"Female","Not First Generation College Stdnt",202310,3.14,3.48
8269664,"Female","Not First Generation College Stdnt",202320,3.1,3.43
8270244,"Male","Not First Generation College Stdnt",202010,3.66,3.66
8270244,"Male","Not First Generation College Stdnt",202020,3.85,3.75
8270244,"Male","Not First Generation College Stdnt",202110,4,3.76
8270244,"Male","Not First Generation College Stdnt",202120,3.56,3.69
8270244,"Male","Not First Generation College Stdnt",202210,3.14,3.56
8270244,"Male","Not First Generation College Stdnt",202220,2.85,3.43
8270244,"Male","Not First Generation College Stdnt",202310,2.75,3.34
8270244,"Male","Not First Generation College Stdnt",202320,3.15,3.32
8270285,"Male","Not First Generation College Stdnt",202010,3.56,3.56
8270285,"Male","Not First Generation College Stdnt",202020,3.49,3.53
8270285,"Male","Not First Generation College Stdnt",202110,3.08,3.38
8270285,"Male","Not First Generation College Stdnt",202120,3.54,3.42
8270285,"Male","Not First Generation College Stdnt",202210,4,3.53
8270285,"Male","Not First Generation College Stdnt",202220,3.54,3.53
8270285,"Male","Not First Generation College Stdnt",202310,3.18,3.48
8270285,"Male","Not First Generation College Stdnt",202320,3.92,3.55
8271899,"Male","Not First Generation College Stdnt",202010,2.79,2.79
8271899,"Male","Not First Generation College Stdnt",202020,3.66,3.18
8271899,"Male","Not First Generation College Stdnt",202110,2.93,3.08
8271899,"Male","Not First Generation College Stdnt",202120,3,3.06
8271899,"Male","Not First Generation College Stdnt",202210,2.94,3.06
8271899,"Male","Not First Generation College Stdnt",202220,3.14,3.11
8271899,"Male","Not First Generation College Stdnt",202310,3.2,3.14
8271899,"Male","Not First Generation College Stdnt",202320,3.42,3.16
8272073,"Female","Not First Generation College Stdnt",202010,3.94,3.94
8272073,"Female","Not First Generation College Stdnt",202020,4,3.97
8272073,"Female","Not First Generation College Stdnt",202110,3.95,3.96
8272073,"Female","Not First Generation College Stdnt",202120,4,3.97
8272073,"Female","Not First Generation College Stdnt",202210,3.9,3.95
8272073,"Female","Not First Generation College Stdnt",202220,3.85,3.93
8272073,"Female","Not First Generation College Stdnt",202310,3.81,3.91
8272073,"Female","Not First Generation College Stdnt",202320,3.85,3.91
8272715,"Male","Not First Generation College Stdnt",202010,3.29,3.29
8272715,"Male","Not First Generation College Stdnt",202120,3.12,3.19
8272715,"Male","Not First Generation College Stdnt",202210,2.82,3.07
8272715,"Male","Not First Generation College Stdnt",202220,2.66,3
8272715,"Male","Not First Generation College Stdnt",202310,2.46,2.89
8272715,"Male","Not First Generation College Stdnt",202320,3,2.88
8272715,"Male","Not First Generation College Stdnt",202410,NA,2.84
8272715,"Male","Not First Generation College Stdnt",202420,3.23,2.91
8273135,"Female","Not First Generation College Stdnt",202010,2.3,2.3
8273135,"Female","Not First Generation College Stdnt",202020,2.82,2.63
8273135,"Female","Not First Generation College Stdnt",202110,3.5,2.65
8273135,"Female","Not First Generation College Stdnt",202120,3.2,2.8
8273135,"Female","Not First Generation College Stdnt",202210,2.94,2.83
8273135,"Female","Not First Generation College Stdnt",202220,2.57,2.79
8273135,"Female","Not First Generation College Stdnt",202310,1.54,2.59
8273135,"Female","Not First Generation College Stdnt",202320,1.94,2.5
8275281,"Male","Not First Generation College Stdnt",202010,3.14,3.14
8275281,"Male","Not First Generation College Stdnt",202020,3.75,3.46
8275281,"Male","Not First Generation College Stdnt",202110,3.7,3.53
8275281,"Male","Not First Generation College Stdnt",202120,3.88,3.62
8275281,"Male","Not First Generation College Stdnt",202210,4,3.69
8275281,"Male","Not First Generation College Stdnt",202220,3.43,3.65
8275281,"Male","Not First Generation College Stdnt",202310,3.74,3.66
8275281,"Male","Not First Generation College Stdnt",202320,3.75,3.67
8278406,"Female","Not First Generation College Stdnt",202010,3.54,3.54
8278406,"Female","Not First Generation College Stdnt",202020,3.88,3.68
8278406,"Female","Not First Generation College Stdnt",202110,3.56,3.65
8278406,"Female","Not First Generation College Stdnt",202120,3.48,3.6
8278406,"Female","Not First Generation College Stdnt",202210,3.54,3.58
8278406,"Female","Not First Generation College Stdnt",202220,3.6,3.59
8278406,"Female","Not First Generation College Stdnt",202310,3.6,3.59
8278406,"Female","Not First Generation College Stdnt",202320,3.9,3.61
8279029,"Male","Not First Generation College Stdnt",202010,3.4,3.4
8279029,"Male","Not First Generation College Stdnt",202020,NA,3.4
8279029,"Male","Not First Generation College Stdnt",202110,2.26,2.85
8279029,"Male","Not First Generation College Stdnt",202120,2.6,2.78
8279029,"Male","Not First Generation College Stdnt",202210,2.15,2.62
8279029,"Male","Not First Generation College Stdnt",202220,2.32,2.56
8279029,"Male","Not First Generation College Stdnt",202310,3.18,2.64
8279029,"Male","Not First Generation College Stdnt",202320,2.86,2.66
8279045,"Female","Not First Generation College Stdnt",202010,3.88,3.88
8279045,"Female","Not First Generation College Stdnt",202020,4,3.94
8279045,"Female","Not First Generation College Stdnt",202110,4,3.96
