"Student.ID","Course","Term.Code","Earned.Academic.Credit","Final.Letter.Grade.Group","Final.Letter.Grade","GPA.Quality.Points"
8249408,"ECO201","202210","Y","B","B",3
8249408,"ISA225","202220","Y","B","B",3
8249408,"ISA235","202210","Y","A","A",4
8249408,"ISA245","202220","Y","B","B",3
8249408,"ISA281","202310","Y","A","A-",3.7
8249408,"ISA301","202310","Y","A","A-",3.7
8249408,"ISA305","202420","Y","A","A-",3.7
8249408,"ISA335","202420","Y","A","A",4
8249408,"ISA387","202410","Y","B","B",3
8249408,"ISA405","202420","Y","A","A-",3.7
8249408,"ISA419","202420","Y","A","A",4
8249408,"MGT291","202220","Y","A","A",4
8249408,"MGT295","202310","Y","A","A-",3.7
8246891,"ACC221","202120","Y","B","B-",2.7
8246891,"BUS104","202110","Y","B","B",3
8246891,"CSE148","202120","Y","B","B+",3.3
8246891,"ECO201","202120","Y","B","B",3
8246891,"FIN301","202310","Y","B","B+",3.3
8246891,"ISA125","202110","Y","B","B+",3.3
8246891,"ISA225","202210","Y","B","B",3
8246891,"ISA235","202210","Y","A","A-",3.7
8246891,"ISA245","202220","Y","B","B",3
8246891,"ISA281","202220","Y","B","B+",3.3
8246891,"ISA301","202320","Y","B","B",3
8246891,"ISA387","202310","Y","B","B",3
8246891,"ISA401","202410","Y","B","B",3
8246891,"ISA406","202420","Y","A","A-",3.7
8246891,"ISA495","202410","Y","A","A+",4
8246891,"MGT291","202210","Y","B","B+",3.3
8246891,"MGT295","202420","Y","B","B",3
8246861,"ACC221","202120","Y","A","A",4
8246861,"BUS104","202110","Y","A","A-",3.7
8246861,"CSE148","202120","Y","A","A-",3.7
8246861,"ECO201","202210","Y","A","A",4
8246861,"FIN301","202220","Y","A","A-",3.7
8246861,"ISA225","202220","Y","A","A",4
8246861,"ISA235","202220","Y","A","A-",3.7
8246861,"ISA245","202310","Y","B","B",3
8246861,"ISA281","202310","Y","B","B-",2.7
8246861,"ISA291","202320","Y","A","A-",3.7
8246861,"ISA301","202320","Y","B","B",3
8246861,"ISA365","202320","Y","A","A",4
8246861,"ISA387","202410","Y","B","B+",3.3
8246861,"ISA401","202420","Y","A","A-",3.7
8246861,"ISA406","202420","Y","A","A",4
8246861,"ISA414","202420","Y","B","B+",3.3
8246861,"ISA491","202410","Y","C","C+",2.3
8246861,"ISA495","202410","Y","A","A+",4
8246861,"MGT291","202210","Y","B","B+",3.3
8246861,"MGT295","202310","Y","B","B",3
8246688,"BUS104","202120","Y","A","A",4
8246688,"CSE148","202110","Y","A","A+",4
8246688,"ECO201","202210","Y","C","C+",2.3
8246688,"ISA125","202120","Y","A","A",4
8246688,"ISA225","202210","Y","A","A-",3.7
8246688,"MTH151","202110","Y","A","A-",3.7
8246329,"ACC221","202110","Y","A","A-",3.7
8246329,"BUS104","202110","Y","A","A+",4
8246329,"CSE148","202120","Y","A","A",4
8246329,"ECO201","202210","Y","A","A-",3.7
8246329,"FIN301","202310","Y","B","B",3
8246329,"ISA125","202210","Y","B","B+",3.3
8246329,"ISA225","202220","Y","A","A",4
8246329,"ISA235","202210","Y","A","A",4
8246329,"ISA245","202220","Y","A","A-",3.7
8246329,"ISA281","202310","Y","A","A-",3.7
8246329,"ISA301","202410","Y","A","A",4
8246329,"ISA335","202420","Y","A","A",4
8246329,"ISA387","202310","Y","A","A",4
8246329,"ISA401","202420","Y","A","A-",3.7
8246329,"ISA406","202320","Y","A","A",4
8246329,"ISA495","202410","Y","A","A+",4
8246329,"MGT291","202210","Y","A","A",4
8245801,"ACC221","202210","Y","A","A+",4
8245801,"BUS104","202110","Y","A","A-",3.7
8245801,"CSE148","202120","Y","A","A",4
8245801,"FIN301","202320","Y","B","B",3
8245801,"ISA125","202120","Y","A","A",4
8245801,"ISA225","202220","Y","A","A",4
8245801,"ISA235","202215","Y","A","A",4
8245801,"ISA245","202220","Y","B","B+",3.3
8245801,"ISA281","202320","Y","A","A",4
8245801,"ISA301","202320","Y","B","B+",3.3
8245801,"ISA303","202320","Y","B","B+",3.3
8245801,"ISA387","202410","Y","B","B",3
8245801,"ISA414","202410","Y","C","C+",2.3
8245801,"ISA495","202410","Y","B","B+",3.3
8245801,"MGT291","202310","Y","A","A",4
8243906,"ACC221","202120","Y","A","A-",3.7
8243906,"BUS104","202120","Y","B","B",3
8243906,"CSE148","202110","Y","A","A-",3.7
8243906,"ECO201","202210","Y","B","B",3
8243906,"FIN301","202310","Y","A","A-",3.7
8243906,"ISA125","202220","Y","B","B+",3.3
8243906,"ISA225","202310","Y","C","C",2
8243906,"ISA235","202220","Y","B","B",3
8243906,"ISA245","202310","Y","B","B+",3.3
8243906,"ISA281","202310","Y","B","B+",3.3
8243906,"ISA291","202320","Y","C","C",2
8243906,"ISA301","202310","Y","C","C",2
8243906,"ISA365","202320","Y","B","B-",2.7
8243906,"ISA387","202310","Y","C","C",2
8243906,"ISA401","202320","Y","B","B-",2.7
8243906,"ISA405","202320","Y","B","B",3
8243906,"ISA406","202320","Y","A","A-",3.7
8243906,"ISA414","202410","Y","A","A-",3.7
8243906,"ISA495","202420","Y","B","B-",2.7
8243906,"MGT291","202220","Y","B","B-",2.7
8243906,"MGT295","202315","Y","B","B+",3.3
8243906,"MTH151","202110","Y","A","A",4
8243519,"ACC221","202120","Y","A","A",4
8243519,"BUS104","202110","Y","A","A-",3.7
8243519,"CSE148","202210","Y","A","A",4
8243519,"FIN301","202320","Y","A","A-",3.7
8243519,"ISA125","202210","Y","A","A",4
8243519,"ISA225","202310","Y","A","A-",3.7
8243519,"ISA235","202310","Y","A","A-",3.7
8243519,"ISA245","202320","Y","B","B+",3.3
8243519,"ISA281","202310","Y","B","B",3
8243519,"ISA301","202420","Y","A","A",4
8243519,"ISA303","202410","Y","B","B+",3.3
8243519,"MGT291","202120","Y","A","A",4
8243519,"MGT295","202410","Y","A","A-",3.7
8242443,"ACC221","202120","Y","B","B-",2.7
8242443,"BUS104","202110","Y","A","A",4
8242443,"CSE148","202120","Y","C","C+",2.3
8242443,"FIN301","202220","Y","B","B",3
8242443,"ISA125","202120","Y","B","B-",2.7
8242443,"ISA225","202210","Y","C","C+",2.3
8242443,"ISA235","202220","Y","A","A",4
8242443,"ISA245","202310","Y","B","B",3
8242443,"ISA281","202320","Y","C","C-",1.7
8242443,"ISA301","202310","Y","B","B",3
8242443,"ISA335","202420","Y","A","A-",3.7
8242443,"ISA387","202310","Y","C","C",2
8242443,"ISA405","202420","Y","B","B",3
8242443,"ISA406","202320","Y","B","B-",2.7
8242443,"ISA495","202410","Y","A","A-",3.7
8242443,"MGT291","202210","Y","A","A",4
8242443,"MTH151","202110","Y","A","A+",4
8242006,"ACC221","202120","Y","B","B",3
8242006,"BUS104","202110","Y","B","B",3
8242006,"CSE148","202120","Y","C","C+",2.3
8242006,"ECO201","202130","Y","B","B-",2.7
8242006,"FIN301","202310","Y","C","C",2
8242006,"ISA225","202210","Y","C","C+",2.3
8242006,"ISA235","202210","Y","B","B",3
8242006,"ISA245","202220","Y","B","B",3
8242006,"ISA281","202320","Y","B","B",3
8242006,"ISA291","202220","Y","B","B",3
8242006,"ISA301","202220","Y","B","B-",2.7
8242006,"ISA305","202320","Y","A","A-",3.7
8242006,"ISA321","202310","Y","B","B",3
8242006,"ISA387","202310","Y","B","B-",2.7
8242006,"ISA401","202310","Y","A","A-",3.7
8242006,"ISA405","202420","Y","A","A",4
8242006,"ISA419","202310","Y","A","A",4
8242006,"MGT291","202210","Y","B","B+",3.3
8242006,"MGT295","202410","Y","B","B",3
8242006,"MTH151","202110","Y","C","C-",1.7
8240157,"ACC221","202110","Y","A","A",4
8240157,"BUS104","202110","Y","A","A+",4
8240157,"CSE148","202120","Y","A","A",4
8240157,"ECO201","202210","Y","A","A",4
8240157,"FIN301","202220","Y","A","A",4
8240157,"ISA125","202120","Y","A","A",4
8240157,"ISA225","202220","Y","A","A+",4
8240157,"ISA235","202210","Y","A","A+",4
8240157,"ISA245","202310","Y","A","A",4
8240157,"ISA281","202220","Y","A","A+",4
8240157,"ISA291","202410","Y","A","A",4
8240157,"ISA301","202410","Y","A","A",4
8240157,"ISA303","202320","Y","A","A+",4
8240157,"ISA365","202420","Y","A","A",4
8240157,"ISA387","202310","Y","A","A",4
8240157,"ISA401","202420","Y","A","A",4
8240157,"ISA406","202320","Y","A","A",4
8240157,"ISA414","202420","Y","A","A+",4
8240157,"ISA495","202410","Y","A","A+",4
8240157,"MGT291","202220","Y","A","A+",4
8240157,"MGT295","202315","Y","A","A",4
8240060,"ACC221","202120","Y","A","A+",4
8240060,"BUS104","202110","Y","A","A+",4
8240060,"CSE148","202120","Y","A","A",4
8240060,"ISA125","202110","Y","A","A+",4
8240060,"ISA225","202220","Y","A","A+",4
8240060,"ISA235","202210","Y","A","A-",3.7
8240060,"ISA245","202220","Y","A","A",4
8240060,"ISA281","202420","Y","A","A+",4
8240060,"ISA303","202220","Y","A","A+",4
8240060,"ISA387","202310","Y","A","A+",4
8240060,"ISA401","202420","Y","A","A",4
8240060,"MGT291","202410","Y","A","A",4
8239643,"ACC221","202110","Y","B","B-",2.7
8239643,"BUS104","202110","Y","C","C+",2.3
8239643,"CSE148","202120","Y","A","A",4
8239643,"FIN301","202220","Y","B","B+",3.3
8239643,"ISA125","202120","Y","B","B+",3.3
8239643,"ISA225","202220","Y","A","A-",3.7
8239643,"ISA235","202210","Y","A","A",4
8239643,"ISA245","202220","Y","A","A-",3.7
8239643,"ISA281","202210","Y","A","A-",3.7
8239643,"ISA291","202310","Y","A","A-",3.7
8239643,"ISA301","202310","Y","B","B+",3.3
8239643,"ISA365","202320","Y","A","A-",3.7
8239643,"ISA387","202310","Y","B","B",3
8239643,"ISA401","202310","Y","A","A-",3.7
8239643,"ISA406","202320","Y","A","A",4
8239643,"ISA495","202320","Y","A","A-",3.7
8239643,"ISA512","202410","Y","A","A",4
8239643,"ISA514","202410","Y","A","A-",3.7
8239643,"ISA591","202410","Y","A","A",4
8239643,"ISA616","202410","Y","A","A",4
8239643,"ISA630","202420","Y","A","A-",3.7
8239643,"ISA632","202420","Y","A","A-",3.7
8239643,"ISA633","202420","Y","B","B+",3.3
8239643,"ISA634","202420","Y","A","A-",3.7
8239643,"ISA650","202415","Y","A","A",4
8239643,NA,"202420","Y","A","A",4
8239643,"MGT291","202210","Y","B","B+",3.3
8239643,"MGT295","202320","Y","B","B+",3.3
8239231,"ACC221","202120","Y","B","B+",3.3
8239231,"BUS104","202110","Y","B","B-",2.7
8239231,"CSE148","202120","Y","A","A",4
8239231,"ECO201","202110","Y","B","B+",3.3
8239231,"FIN301","202210","Y","B","B+",3.3
8239231,"ISA225","202210","Y","A","A-",3.7
8239231,"ISA235","202310","Y","B","B+",3.3
8239231,"MGT291","202120","Y","B","B",3
8239231,"MGT295","202320","Y","B","B",3
8238330,"ACC221","202120","Y","A","A",4
8238330,"BUS104","202110","Y","B","B-",2.7
8238330,"CSE148","202120","Y","B","B-",2.7
8238330,"FIN301","202230","Y","A","A",4
8238330,"ISA225","202220","Y","A","A-",3.7
8238330,"ISA235","202210","Y","A","A",4
8238330,"ISA245","202220","Y","B","B",3
8238330,"ISA281","202310","Y","A","A",4
8238330,"ISA301","202320","Y","B","B",3
8238330,"ISA387","202310","Y","A","A-",3.7
8238330,"ISA401","202410","Y","B","B-",2.7
8238330,"ISA406","202320","Y","A","A",4
8238330,"ISA414","202410","Y","B","B+",3.3
8238330,"ISA495","202420","Y","A","A",4
8238330,"MGT291","202120","Y","B","B",3
8237411,"ACC221","202210","Y","B","B+",3.3
8237411,"BUS104","202120","Y","B","B+",3.3
8237411,"CSE148","202110","Y","B","B",3
8237411,"ECO201","202120","Y","C","C",2
8237411,"FIN301","202315","Y","B","B",3
8237411,"ISA125","202210","Y","B","B-",2.7
8237411,"ISA225","202320","Y","B","B",3
8237411,"ISA235","202220","Y","B","B",3
8237411,"ISA245","202320","Y","B","B-",2.7
8237411,"ISA281","202310","Y","B","B-",2.7
8237411,"ISA301","202410","Y","B","B",3
8237411,"ISA305","202320","Y","B","B",3
8237411,"ISA335","202420","Y","B","B-",2.7
8237411,"ISA387","202410","Y","B","B",3
8237411,"ISA406","202420","Y","A","A-",3.7
8237411,"ISA495","202420","Y","B","B",3
8237411,"MGT291","202310","Y","A","A-",3.7
8237411,"MGT295","202320","Y","B","B",3
8236079,"ACC221","202210","Y","B","B",3
8236079,"BUS104","202110","Y","A","A",4
8236079,"CSE148","202120","Y","A","A",4
8236079,"ECO201","202120","Y","A","A+",4
8236079,"FIN301","202310","Y","C","C",2
8236079,"ISA125","202110","Y","A","A",4
8236079,"ISA225","202220","Y","A","A+",4
8236079,"ISA235","202210","Y","A","A-",3.7
8236079,"ISA245","202220","Y","A","A+",4
8236079,"ISA281","202310","Y","A","A-",3.7
8236079,"ISA291","202310","Y","A","A",4
8236079,"ISA301","202220","Y","A","A",4
8236079,"ISA387","202310","Y","A","A",4
8236079,"ISA401","202320","Y","A","A-",3.7
8236079,"ISA406","202320","Y","A","A",4
8236079,"ISA495","202320","Y","A","A",4
8236079,"ISA512","202410","Y","A","A",4
8236079,"ISA514","202410","Y","A","A",4
8236079,"ISA591","202410","Y","A","A",4
8236079,"ISA616","202410","Y","A","A",4
8236079,"ISA630","202420","Y","A","A-",3.7
8236079,"ISA632","202420","Y","A","A-",3.7
8236079,"ISA633","202420","Y","A","A",4
8236079,"ISA634","202420","Y","A","A+",4
8236079,"ISA650","202415","Y","A","A",4
8236079,NA,"202420","Y","A","A",4
8236079,"MGT291","202310","Y","A","A-",3.7
8236079,"MGT295","202320","Y","A","A-",3.7
8235926,"ACC221","202210","Y","A","A-",3.7
8235926,"BUS104","202120","Y","A","A",4
8235926,"CSE148","202110","Y","A","A",4
8235926,"FIN301","202415","Y","B","B",3
8235926,"ISA125","202210","Y","B","B+",3.3
8235926,"ISA225","202220","Y","B","B",3
8235926,"ISA235","202210","Y","A","A-",3.7
8235926,"ISA245","202310","Y","B","B",3
8235926,"ISA281","202310","Y","B","B",3
8235926,"ISA291","202320","Y","B","B+",3.3
8235926,"ISA401","202410","Y","A","A-",3.7
8235926,"ISA414","202410","Y","A","A-",3.7
8235926,"ISA444","202410","Y","B","B",3
8235926,"ISA491","202420","Y","A","A-",3.7
8235926,"ISA495","202420","Y","B","B+",3.3
8235926,"MGT291","202220","Y","B","B+",3.3
8235926,"MGT295","202310","Y","B","B",3
8235697,"ACC221","202210","Y","C","C+",2.3
8235697,"BUS104","202120","Y","C","C+",2.3
8235697,"ECO201","202210","Y","C","C",2
8235697,"FIN301","202315","Y","C","C",2
8235697,"ISA125","202210","Y","B","B-",2.7
8235697,"ISA225","202420","Y","C","C",2
8235697,"ISA235","202210","Y","B","B",3
8235697,"ISA245","202310","Y","B","B-",2.7
8235697,"ISA281","202310","Y","B","B-",2.7
8235697,"ISA301","202320","Y","B","B-",2.7
8235697,"ISA387","202410","Y","B","B+",3.3
8235697,"ISA405","202420","Y","B","B",3
8235697,"ISA406","202420","Y","A","A-",3.7
8235697,"ISA414","202420","Y","B","B+",3.3
8235697,"ISA495","202410","Y","A","A-",3.7
8235697,"MGT291","202310","Y","A","A-",3.7
8235697,"MGT295","202320","Y","B","B",3
8235697,"MTH151","202120","Y","C","C-",1.7
8235554,"ACC221","202210","Y","D","D+",1.3
8235554,"BUS104","202120","Y","B","B+",3.3
8235554,"CSE148","202110","Y","A","A-",3.7
8235554,"ECO201","202210","Y","B","B-",2.7
8235554,"FIN301","202220","Y","B","B-",2.7
8235554,"ISA125","202120","Y","B","B-",2.7
8235554,"ISA225","202410","Y","C","C+",2.3
8235554,"ISA235","202310","Y","A","A-",3.7
8235554,"MGT295","202410","Y","B","B",3
8235359,"BUS104","202220","Y","A","A",4
8235359,"CSE148","202210","Y","A","A",4
8235359,"ECO201","202120","Y","B","B+",3.3
8235359,"FIN301","202410","Y","B","B",3
8235359,"ISA125","202210","Y","B","B",3
8235359,"ISA225","202310","Y","A","A",4
8235359,"ISA235","202220","Y","A","A-",3.7
8235359,"ISA245","202310","Y","A","A-",3.7
8235359,"ISA281","202320","Y","A","A",4
8235359,"ISA291","202320","Y","B","B+",3.3
8235359,"ISA301","202310","Y","A","A-",3.7
8235359,"ISA321","202410","Y","B","B+",3.3
8235359,"ISA387","202410","Y","A","A",4
8235359,"ISA401","202320","Y","A","A-",3.7
8235359,"ISA405","202420","Y","B","B+",3.3
8235359,"ISA406","202420","Y","A","A-",3.7
8235359,"ISA414","202410","Y","B","B+",3.3
8235359,"ISA495","202420","Y","A","A",4
8235359,"MGT291","202220","Y","A","A-",3.7
8235359,"MGT295","202320","Y","B","B",3
8234195,"ACC221","202210","Y","C","C",2
8234195,"BUS104","202110","Y","B","B",3
8234195,"CSE148","202120","Y","C","C+",2.3
8234195,"ECO201","202220","Y","C","C",2
8234195,"FIN301","202320","Y","B","B-",2.7
8234195,"ISA125","202210","Y","C","C-",1.7
8234195,"ISA225","202310","Y","C","C+",2.3
8234195,"ISA235","202220","Y","B","B+",3.3
8234195,"ISA245","202310","Y","C","C+",2.3
8234195,"ISA281","202320","Y","B","B-",2.7
8234195,"ISA301","202320","Y","B","B+",3.3
8234195,"ISA303","202410","Y","B","B",3
8234195,"ISA305","202420","Y","B","B",3
8234195,"ISA387","202410","Y","B","B",3
8234195,"ISA406","202420","Y","B","B",3
8234195,"ISA495","202420","Y","A","A",4
8234195,"MGT291","202310","Y","B","B",3
8234195,"MGT295","202410","Y","B","B-",2.7
8233844,"ACC221","202120","Y","A","A-",3.7
8233844,"BUS104","202110","Y","B","B+",3.3
8233844,"CSE148","202120","Y","A","A",4
8233844,"ECO201","202110","Y","B","B",3
8233844,"FIN301","202310","Y","B","B+",3.3
8233844,"ISA125","202210","Y","A","A-",3.7
8233844,"ISA225","202220","Y","A","A-",3.7
8233844,"ISA235","202220","Y","B","B",3
8233844,"ISA245","202310","Y","B","B",3
8233844,"ISA281","202320","Y","C","C+",2.3
8233844,"ISA291","202320","Y","B","B",3
8233844,"ISA321","202410","Y","B","B-",2.7
8233844,"ISA401","202410","Y","B","B+",3.3
8233844,"ISA414","202420","Y","B","B",3
8233844,"ISA444","202420","Y","B","B-",2.7
8233844,"ISA491","202410","Y","B","B",3
8233844,"MGT291","202210","Y","B","B",3
8233844,"MGT295","202320","Y","B","B-",2.7
8233515,"ACC221","202120","Y","C","C+",2.3
8233515,"BUS104","202120","Y","C","C+",2.3
8233515,"CSE148","202110","Y","A","A",4
8233515,"ECO201","202120","Y","C","C+",2.3
8233515,"FIN301","202310","Y","B","B-",2.7
8233515,"ISA125","202210","Y","A","A-",3.7
8233515,"ISA225","202220","Y","C","C+",2.3
8233515,"ISA235","202220","Y","B","B+",3.3
8233515,"MGT291","202320","Y","B","B",3
8233515,"MGT295","202420","Y","B","B",3
8233515,"MTH151","202110","Y","B","B-",2.7
8232786,"ACC221","202210","Y","B","B+",3.3
8232786,"BUS104","202110","Y","B","B",3
8232786,"CSE148","202120","Y","D","D+",1.3
8232786,"ECO201","202210","Y","A","A-",3.7
8232786,"FIN301","202310","Y","D","D",1
8232786,"ISA125","202120","Y","C","C+",2.3
8232786,"ISA225","202220","Y","B","B",3
8232786,"ISA235","202310","Y","A","A-",3.7
8232786,"ISA245","202320","Y","B","B+",3.3
8232786,"ISA281","202310","Y","B","B",3
8232786,"ISA301","202410","Y","B","B+",3.3
8232786,"ISA305","202320","Y","B","B-",2.7
8232786,"ISA387","202410","Y","B","B",3
8232786,"ISA405","202420","Y","B","B",3
8232786,"ISA419","202420","Y","A","A-",3.7
